"Date","Price","Open","High","Low","Vol.","Change %"
"05/26/2023","91.74","91.75","91.76","91.74","5.92M","0.02%"
"05/25/2023","91.72","91.73","91.73","91.72","5.25M","0.07%"
"05/24/2023","91.66","91.67","91.68","91.66","4.75M","0.00%"
"05/23/2023","91.66","91.66","91.67","91.66","5.04M","0.00%"
"05/22/2023","91.66","91.66","91.66","91.65","8.34M","0.01%"
"05/19/2023","91.65","91.66","91.66","91.64","6.45M","0.00%"
"05/18/2023","91.65","91.64","91.65","91.63","6.42M","0.05%"
"05/17/2023","91.60","91.60","91.61","91.60","5.40M","0.02%"
"05/16/2023","91.58","91.59","91.60","91.58","8.50M","-0.01%"
"05/15/2023","91.59","91.58","91.59","91.58","4.03M","0.01%"
"05/12/2023","91.58","91.58","91.58","91.57","4.33M","0.02%"
"05/11/2023","91.56","91.56","91.57","91.55","6.15M","0.07%"
"05/10/2023","91.50","91.51","91.52","91.50","4.82M","0.01%"
"05/09/2023","91.49","91.50","91.50","91.49","6.84M","0.01%"
"05/08/2023","91.48","91.48","91.49","91.48","5.50M","0.01%"
"05/05/2023","91.47","91.47","91.49","91.46","7.17M","0.02%"
"05/04/2023","91.45","91.46","91.46","91.44","8.03M","0.03%"
"05/03/2023","91.42","91.43","91.43","91.42","5.38M","0.01%"
"05/02/2023","91.41","91.44","91.44","91.41","5.42M","-0.02%"
"05/01/2023","91.43","91.44","91.45","91.43","11.06M","-0.38%"
"04/28/2023","91.78","91.77","91.78","91.77","6.54M","0.00%"
"04/27/2023","91.78","91.78","91.79","91.77","5.57M","0.03%"
"04/26/2023","91.75","91.74","91.75","91.74","7.35M","0.02%"
"04/25/2023","91.73","91.74","91.75","91.73","4.20M","-0.01%"
"04/24/2023","91.74","91.75","91.75","91.73","8.14M","0.01%"
"04/21/2023","91.73","91.73","91.73","91.72","5.88M","-0.01%"
"04/20/2023","91.74","91.72","91.74","91.71","5.99M","0.08%"
"04/19/2023","91.67","91.68","91.68","91.67","5.88M","0.01%"
"04/18/2023","91.66","91.65","91.67","91.65","4.46M","0.01%"
"04/17/2023","91.65","91.64","91.65","91.64","5.17M","0.02%"
"04/14/2023","91.63","91.63","91.64","91.62","9.39M","0.00%"
"04/13/2023","91.63","91.62","91.63","91.62","8.67M","0.05%"
"04/12/2023","91.58","91.58","91.59","91.57","8.78M","0.02%"
"04/11/2023","91.56","91.56","91.57","91.56","7.71M","0.01%"
"04/10/2023","91.55","91.56","91.56","91.55","5.73M","0.01%"
"04/06/2023","91.54","91.55","91.55","91.54","4.94M","0.01%"
"04/05/2023","91.53","91.53","91.54","91.53","6.87M","0.05%"
"04/04/2023","91.48","91.48","91.49","91.48","10.15M","0.01%"
"04/03/2023","91.47","91.48","91.48","91.47","12.30M","-0.38%"
"03/31/2023","91.82","91.84","91.84","91.82","11.62M","-0.02%"
"03/30/2023","91.84","91.84","91.85","91.82","9.27M","0.02%"
"03/29/2023","91.82","91.82","91.84","91.82","4.64M","0.00%"
"03/28/2023","91.82","91.82","91.83","91.82","6.16M","0.02%"
"03/27/2023","91.80","91.80","91.81","91.80","6.18M","-0.01%"
"03/24/2023","91.81","91.80","91.81","91.79","7.40M","0.02%"
"03/23/2023","91.79","91.77","91.79","91.77","5.69M","0.04%"
"03/22/2023","91.75","91.74","91.75","91.74","8.11M","0.02%"
